1	-189	64	267
2	-189	64	267
3	-189	64	267
4	-189	64	267
5	-189	64	267
6	-189	64	267
7	-189	64	267
8	-189	64	267
9	-189	64	267
10	-189	64	267
11	-189	64	267
12	-189	64	267
13	-189	64	267
14	-189	64	267
15	-189	64	267
16	-125	233	-565
17	-125	233	-565
18	-125	233	-565
19	-125	233	-565
20	-125	233	-565
21	-125	233	-565
22	-125	233	-565
23	-125	233	-565
24	-125	233	-565
25	-125	233	-565
26	-125	233	-565
27	-125	233	-565
28	-125	233	-565
29	-125	233	-565
30	-125	233	-565
31	-125	233	-565
32	-125	233	-565
33	-125	233	-565
34	-125	233	-565
35	-125	233	-565
36	-125	233	-565
37	-125	233	-565
38	-125	233	-565
39	-125	233	-565
40	-125	233	-565
41	-125	233	-565
42	-125	233	-565
43	-125	233	-565
44	-125	233	-565
45	-125	233	-565
46	-125	233	-565
47	-125	233	-565
48	-125	233	-565
49	-125	233	-565
50	-125	233	-565
51	-125	233	-565
52	-125	233	-561
53	-128	238	-561
54	-128	238	-561
55	-128	238	-561
56	-128	238	-561
57	-128	238	-561
58	-128	238	-561
59	-128	238	-561
60	-128	238	-561
61	-128	238	-561
62	-128	238	-561
63	-128	238	-561
64	-128	238	-561
65	-128	238	-561
66	-128	238	-561
67	-128	238	-561
68	-128	238	-561
69	-128	238	-561
70	-128	243	-558
71	-130	243	-558
72	-130	243	-558
73	-130	243	-558
74	-130	243	-558
75	-130	243	-558
76	-130	243	-558
77	-130	243	-558
78	-130	243	-558
79	-130	243	-558
80	-130	243	-558
81	-130	243	-558
82	-130	243	-558
83	-130	243	-558
84	-130	243	-558
85	-130	243	-558
86	-130	243	-558
87	-130	243	-558
88	-136	251	-556
89	-136	251	-556
90	-136	251	-556
91	-136	251	-556
92	-136	251	-556
93	-136	251	-556
94	-136	251	-556
95	-136	251	-556
96	-136	251	-556
97	-136	251	-556
98	-136	251	-556
99	-136	251	-556
100	-136	251	-556
101	-136	251	-556
102	-136	251	-556
103	-136	251	-556
104	-136	251	-556
105	-143	256	-551
106	-143	256	-551
107	-143	256	-551
108	-143	256	-551
109	-143	256	-551
110	-143	256	-551
111	-143	256	-551
112	-143	256	-551
