1	-1059.36	16495	2131.2	maxima teehee
2	-967.2	16547	2089.92
3	-925.5744	16611	2101.248
4	-893.9968	16702	2079.0528
5	-868.722176	16827	2071.46752
6	-832.888064	16848	2001.953792
7	-732.76744704	16897	1925.7776128
8	-708.93425664	16959	1884.37526528
9	-543.371764122	17038	1813.43122227
10	-488.277390541	17094	1737.81913682
11	-421.793879179	17083	1643.40882014
12	-324.226642166	17121	1515.36492859
13	-224.168815359	17141	1429.47649256
14	-221.470273967	17140	1362.80447115
15	-172.215972099	17126	1275.40813399
16	-149.65202375	17109	1166.86555954
17	-73.9867439477	17113	1015.74412789
18	-70.9166226046	17066	961.033202268
19	-71.8271003998	17064	887.528904492
20	-70.9947438416	17044	757.090342017
21	-77.0769520622	17000	671.746352594
22	-106.387011726	16927	596.704147257
23	-156.253888406	16855	551.040469848
24	-186.565257099	16795	433.602942595
25	-242.716092155	16733	334.903520921
26	-245.654365107	16713	298.626688893
27	-276.7409452	16694	229.154374549
28	-323.936919697	16651	107.812773484
29	-372.289063465	16616	27.1607404434
30	-368.343612412	16616	48.8980800605
31	-387.291442009	16576	-17.018981857
32	-403.960694313	16558	-54.120758423
33	-417.283084284	16488	-91.2637282244
34	-383.046337909	16535	-103.922813331
35	-401.956337594	16456	-69.1679725425
36	-375.846099035	16423	-92.6726973967
37	-365.651279272	16346	-106.312596432
38	-352.967333818	16343	-75.179145412
39	-319.293547861	16296	-83.2122353247
40	-300.882201691	16152	-32.0548039944
41	-230.193394643	16166	-9.48076656526
42	-177.488728811	16140	15.1398429871
43	-130.434241462	16101	67.5349003027
44	-101.052804161	16012	81.2974227682
45	24.2467459263	15912	149.235197266
46	6.73053999529	15835	114.195368692
47	30.1826035282	15808	151.185555591
48	74.292155789	15755	151.241172689
49	113.56949451	15682	230.782740202
50	155.329145162	15633	232.128797433
51	119.161799814	15623	229.627640785
52	113.810728839	15544	216.64225119
53	131.21366707	15541	211.506186765
54	109.966368036	15615	264.064993711
55	96.0249723349	15535	210.781280161
56	92.4022902937	15578	197.414829399
57	58.2793714697	15531	177.063689392
58	63.3832053204	15593	186.371415114
59	49.7575860098	15594	159.551805083
60	25.6380168785	15571	140.93905774
61	-21.1393633407	15629	131.217544241
62	-3.0246395293	15591	143.666771386
63	-22.3249247529	15573	96.964588523
64	-51.5816228602	15566	68.5830823055
65	-49.3258794002	15579	116.566848169
66	-55.7323768475	15541	76.9475111659
67	-28.8599841779	15523	71.9712235541
68	-18.7039466367	15480	53.6538162753
69	-0.198378119239	15435	27.9184325123
70	10.2375237256	15407	12.0332452238
71	20.8848558194	15378	-0.864838871009
72	52.5505667632	15349	-13.9556996214
73	53.3596675243	15327	-4.80292177376
74	74.9885368992	15251	-43.2465362797
75	117.702912493	15212	-37.8622118219
76	77.0309017494	15189	-52.1127720793
77	97.7846869252	15127	-24.1761880763
78	125.381787322	15086	-65.3546113386
79	67.594636977	15069	-34.0256832923
80	48.0975167439	15023	9.44041366488
81	39.030414389	14993	-29.2933781596
82	82.0052561589	14953	16.7338963457
83	38.7979897881	14921	7.1850385695
84	67.1697181155	14888	48.1723495881
85	7.9975146209	14835	22.3855619505
86	9.40370613587	14786	34.3030082866
87	12.8373551765	14756	-2.93355467901
88	6.45377959693	14716	8.92482958878
89	-33.781543668	14681	22.8019707166
90	27.1953946338	14606	36.9641986048
91	34.0862048891	14584	33.5731889916
92	40.3180665309	14506	70.4107769166
93	59.9784664257	14442	41.122661337
94	53.987578015	14426	87.9905113629
95	-4.3705220716	14421	82.8143543506
96	58.4855948179	14358	87.4566883105
97	74.0344626995	14295	126.205474078
98	57.5405884234	14236	123.24950503
99	72.1598922405	14251	97.8119542052
100	64.1440204601	14176	83.1965780049
101	52.4568635665	14140	147.467629524
102	66.9832180274	14129	139.086854375
103	103.118911857	14075	213.553846048
104	32.5313994805	14026	201.384323562
105	95.5082451866	14008	179.435780907
106	75.5255810077	13976	179.378622335
107	113.704488182	13957	192.00961756
108	101.686800888	13953	170.167002171
109	126.443235292	13913	178.205142279
110	102.362879725	13907	184.531382764
111	106.309244076	13908	175.290625775
112	118.717725523	13917	180.436938439
113	114.921020657	13897	184.128299527
114	91.4107989366	13916	156.939475409
115	118.870405311	13907	183.407568268
116	85.7233467508	13927	209.213463714
117	120.7405181	13936	153.039654678
118	107.232871616	13949	129.024514212
119	96.1765002742	13968	103.443600473
120	143.906548859	13956	51.5409831447
121	96.2451811539	13945	14.4607659949
122	92.586128936	13943	-19.3254805337
123	14.0066317269	13953	-12.4954592141
124	38.6722453959	13906	-63.6923838824
125	20.4272801726	13901	-99.753135581
126	-26.9267614181	13915	-81.9367611099
127	-11.8374788839	13951	-89.2422016404
128	-37.7814315173	13912	-104.359289983
129	-66.0741389071	13923	-146.950296475
130	-87.0025882695	13862	-89.2500940113
131	-100.171536454	13844	-142.516949476
132	-128.049232507	13799	-135.805208741
133	-158.72752788	13735	-153.553400646
134	-211.729581224	13710	-113.693260846
135	-192.174305594	13650	-79.6007005754
136	-230.275141391	13650	-14.0485638523
137	-307.488535754	13580	49.9895891011
138	-323.869769719	13553	42.8434648347
139	-398.319706619	13499	88.4892940311
140	-374.926406957	13405	101.691401898	minima teehee
141	-476.47712298	13192	45.1928399202
142	-453.19601835	13127	-48.3048904648
143	-479.85828243	13034	-139.502141756
144	-451.925586358	12904	-148.961994587
145	-468.708677588	12764	-209.384896535
146	-429.741840721	12846	-193.175545093
147	-424.899788289	12931	-168.475080295
148	-410.585531004	13114	-120.641001889
149	-414.803203591	13280	-118.713277154
150	-386.043530894	13529	-11.5321377282
151	-354.589713644	14043	130.252926368
152	-346.853235612	14602	251.895801126
153	-266.877305123	15415	485.077685031
154	-255.67824535	15967	547.81465731
155	-264.692852752	16882	770.927479897
156	-193.060237971	17840	1050.61978454
157	-64.1016615255	19100	1385.60670178
158	86.9780404209	19416	1449.66032914
159	261.382608381	19928	1585.61189412
160	424.371090588	20524	1744.05533759
161	644.201818899	21132	1857.35806498
162	724.632803896	20868	1740.42436797
163	849.654714467	20580	1609.15146875
164	943.60754645	20473	1452.38138148
165	1030.44338578	20358	1320.56166526
166	933.645751843	19965	1067.97800029
167	880.232117872	19551	832.52752922
168	819.342507509	19006	378.935539566
169	810.843066705	18372	76.8409369597
170	723.761115724	18021	-104.54606158
171	660.001265038	17526	-343.295242155
172	412.259847471	16951	-612.217460576
173	220.613123645	16156	-958.027341688
174	68.3557659478	15967	-1002.91256267
175	-61.1157442152	15653	-1093.01462257
176	-253.245044479	15143	-1222.69121142
177	-416.745809337	14563	-1403.22394241
178	-313.352476405	14539	-1339.99152966
179	-321.485034121	14454	-1268.31574392
180	-264.481363156	14268	-1254.61944644
181	-266.962795734	14090	-1240.67632041
182	-180.309110423	14192	-1143.43845762
183	-47.153948223	14354	-1080.66361029
184	47.1417393821	14431	-1022.87851436
185	231.644034701	14593	-876.793819111
186	336.164322224	14735	-796.044392346
187	398.443839082	14866	-759.974558585
188	576.927119197	15143	-678.84498664
189	715.251254355	15352	-576.369286176
190	726.873003124	15481	-561.866599116
191	723.404373322	15635	-488.638969647
192	768.568813453	15796	-410.513055048
193	806.606913133	15995	-328.901038188
194	699.857048212	16031	-208.613943578
195	615.821595305	16047	-160.957185373
196	536.550523434	16117	-49.0539002326
197	357.241745003	16229	63.2262988701
198	287.80508352	16196	35.4560362217
199	140.301856525	16188	44.1576385656
200	26.2308784768	16202	98.4071214142
201	-203.892280223	16213	180.424886471
202	-248.995273377	16226	183.193345991
203	-303.717388489	16214	172.572412683
